Name,StockNum,Date,Open,High,Low,Close,Volume,L_score,S_score
大同,2371,2017/2/15,17.7,17.75,16.4,16.4,76174000,0,0
大同,2371,2017/2/16,16.6,17.3,15.9,16.25,132032000,0,0
大同,2371,2017/2/17,16.55,16.8,16.2,16.35,64864000,0,0
大同,2371,2017/2/18,0,0,0,0,0,0,0
大同,2371,2017/2/19,0,0,0,0,0,0,0
大同,2371,2017/2/20,0,0,0,0,0,0,0
興航,6702,2016/10/5,6.13,6.19,6.13,6.17,203000,0,0
興航,6702,2016/10/6,6.2,6.26,6.19,6.24,448000,0,0
興航,6702,2016/10/7,6.24,6.24,6.18,6.2,274000,0,0
興航,6702,2016/10/8,0,0,0,0,0,0,0
興航,6702,2016/10/9,0,0,0,0,0,0,0
興航,6702,2016/10/10,0,0,0,0,0,0,0
興航,6702,2016/10/11,6.25,6.25,6.15,6.2,316000,0,0
興航,6702,2016/10/12,6.2,6.2,6.15,6.18,220000,0,0
興航,6702,2016/10/13,6.2,6.2,6.15,6.17,150000,0,0
興航,6702,2016/10/14,6.17,6.24,6.13,6.18,261000,0,0
興航,6702,2016/10/15,0,0,0,0,0,0,0
興航,6702,2016/10/16,0,0,0,0,0,0,0
興航,6702,2016/10/17,6.16,6.16,6.12,6.13,185000,0,0
興航,6702,2016/10/18,6.13,6.17,6.13,6.16,119000,0,0
興航,6702,2016/10/19,6.16,6.18,6.13,6.16,180000,0,0
興航,6702,2016/10/20,6.17,6.17,6.15,6.17,330000,0,0
興航,6702,2016/10/21,6.19,6.19,6.15,6.15,284000,0,0
興航,6702,2016/10/22,0,0,0,0,0,0,0
興航,6702,2016/10/23,0,0,0,0,0,0,0
興航,6702,2016/10/24,6.19,6.19,6.15,6.17,114000,0,0
興航,6702,2016/10/25,6.17,6.17,6.15,6.17,159000,0,0
興航,6702,2016/10/26,6.17,6.18,6.12,6.18,408000,0,0
興航,6702,2016/10/27,6.18,6.19,6.14,6.18,297000,0,0
興航,6702,2016/10/28,6.19,6.19,6.14,6.16,437000,0,0
興航,6702,2016/10/29,0,0,0,0,0,0,0
興航,6702,2016/10/30,0,0,0,0,0,0,0
興航,6702,2016/10/31,6.2,6.2,6.1,6.15,450000,0,0
興航,6702,2016/11/1,6.17,6.17,6.07,6.07,701000,0,0
興航,6702,2016/11/2,6.09,6.09,6.01,6.03,861000,0,0
興航,6702,2016/11/3,6.03,6.03,5.97,6.01,911000,0,0
興航,6702,2016/11/4,5.99,6,5.96,5.99,395000,0,0
興航,6702,2016/11/5,0,0,0,0,0,0,0
興航,6702,2016/11/6,0,0,0,0,0,0,0
興航,6702,2016/11/7,6,6.01,5.97,5.98,305000,0,0
興航,6702,2016/11/8,5.99,5.99,5.92,5.95,252000,0,0
興航,6702,2016/11/9,5.95,5.97,5.68,5.7,1198000,0,0
興航,6702,2016/11/10,5.8,5.85,5.75,5.78,589000,0,0
興航,6702,2016/11/11,5.72,5.72,5.6,5.61,1333000,0,0
興航,6702,2016/11/12,0,0,0,0,0,0,0
興航,6702,2016/11/13,0,0,0,0,0,0,0
興航,6702,2016/11/14,5.59,5.61,5.51,5.58,979000,0,0
興航,6702,2016/11/15,5.59,5.59,5.48,5.48,1069000,0,0
興航,6702,2016/11/16,5.47,5.6,5.47,5.6,535000,0,0
興航,6702,2016/11/17,5.75,5.75,5.58,5.65,306000,0,0
興航,6702,2016/11/18,5.67,5.67,5.55,5.6,398000,0,0
興航,6702,2016/11/19,0,0,0,0,0,0,0
興航,6702,2016/11/20,0,0,0,0,0,0,0
興航,6702,2016/11/21,5.61,5.61,5.04,5.2,10624000,0,0
興航,6702,2016/11/22,0,0,0,0,0,0,0
興航,6702,2016/11/23,4.68,4.68,4.68,4.68,879000,112,-24
興航,6702,2016/11/24,4.22,4.22,4.22,4.22,208000,0,0
興航,6702,2016/11/25,3.8,3.8,3.8,3.8,192000,0,0
興航,6702,2016/11/26,0,0,0,0,0,0,0
興航,6702,2016/11/27,0,0,0,0,0,0,0
興航,6702,2016/11/28,3.42,3.42,3.42,3.42,285000,0,0
興航,6702,2016/11/29,3.08,3.76,3.08,3.76,55676000,53,0
興航,6702,2016/11/30,3.39,3.39,3.39,3.39,3412000,0,0
興航,6702,2016/12/1,3.06,3.06,3.06,3.06,68000,0,0
興航,6702,2016/12/2,2.76,2.76,2.76,2.76,101000,0,0
興航,6702,2016/12/3,0,0,0,0,0,0,0
興航,6702,2016/12/4,0,0,0,0,0,0,0
興航,6702,2016/12/5,2.49,2.49,2.49,2.49,8000,0,0
興航,6702,2016/12/6,2.25,2.25,2.25,2.25,37000,0,0
興航,6702,2016/12/7,2.03,2.03,2.03,2.03,51000,0,0
興航,6702,2016/12/8,1.83,1.83,1.83,1.83,52000,0,0
興航,6702,2016/12/9,1.65,1.65,1.65,1.65,651000,0,0
興航,6702,2016/12/10,0,0,0,0,0,0,0
興航,6702,2016/12/11,0,0,0,0,0,0,0
興航,6702,2016/12/12,1.49,1.49,1.49,1.49,251000,0,0
興航,6702,2016/12/13,1.35,1.35,1.35,1.35,126000,0,0
興航,6702,2016/12/14,1.22,1.22,1.22,1.22,385000,0,0
興航,6702,2016/12/15,1.1,1.1,1.1,1.1,423000,0,0
興航,6702,2016/12/16,0.99,0.99,0.99,0.99,43355000,0,0
興航,6702,2016/12/17,0,0,0,0,0,0,0
興航,6702,2016/12/18,0,0,0,0,0,0,0
興航,6702,2016/12/19,1,1.08,1,1.08,33326000,0,0
興航,6702,2016/12/20,1.18,1.18,0.98,0.98,20745000,0,0
興航,6702,2016/12/21,0.89,0.89,0.89,0.89,982000,0,0
興航,6702,2016/12/22,0.81,0.81,0.81,0.81,1048000,0,0
興航,6702,2016/12/23,0.73,0.73,0.73,0.73,745000,0,0
興航,6702,2016/12/24,0,0,0,0,0,0,0
興航,6702,2016/12/25,0,0,0,0,0,0,0
興航,6702,2016/12/26,0.66,0.66,0.66,0.66,855000,0,0
興航,6702,2016/12/27,0.6,0.6,0.6,0.6,797000,0,0
興航,6702,2016/12/28,0.54,0.66,0.54,0.66,26222000,0,0
興航,6702,2016/12/29,0.64,0.67,0.64,0.64,10533000,0,0
興航,6702,2016/12/30,0.7,0.7,0.65,0.7,6986000,0,0
興航,6702,2016/12/31,0,0,0,0,0,0,0
興航,6702,2017/1/1,0,0,0,0,0,0,0
興航,6702,2017/1/2,0,0,0,0,0,0,0
興航,6702,2017/1/3,0.72,0.77,0.71,0.77,3728000,0,0
興航,6702,2017/1/4,0.8,0.84,0.8,0.84,3417000,0,0
興航,6702,2017/1/5,0.92,0.92,0.76,0.76,8940000,0,0
興航,6702,2017/1/6,0.76,0.8,0.7,0.7,4320000,0,0
興航,6702,2017/1/7,0,0,0,0,0,0,0
興航,6702,2017/1/8,0,0,0,0,0,0,0
興航,6702,2017/1/9,0.68,0.7,0.63,0.67,4438000,0,0
興航,6702,2017/1/10,0.73,0.73,0.69,0.69,3107000,0,0
興航,6702,2017/1/11,0.75,0.75,0.64,0.68,7927000,0,0
興航,6702,2017/1/12,0.62,0.62,0.62,0.62,2483000,0,0
興航,6702,2017/1/13,0.56,0.6,0.56,0.6,10698000,0,0
興航,6702,2017/1/14,0,0,0,0,0,0,0
興航,6702,2017/1/15,0,0,0,0,0,0,0
興航,6702,2017/1/16,0.57,0.6,0.54,0.54,2641000,0,0
興航,6702,2017/1/17,0.54,0.59,0.54,0.59,3621000,0,0
興航,6702,2017/1/18,0.64,0.64,0.61,0.64,3236000,0,0
興航,6702,2017/1/19,0.67,0.67,0.6,0.66,1823000,0,0
興航,6702,2017/1/20,0.67,0.67,0.61,0.65,3987000,0,0
興航,6702,2017/1/21,0,0,0,0,0,0,0
興航,6702,2017/1/22,0,0,0,0,0,0,0
興航,6702,2017/1/23,0.65,0.71,0.62,0.69,5465000,0,0
興航,6702,2017/1/24,0.71,0.71,0.63,0.69,6019000,0,0
興航,6702,2017/1/25,0,0,0,0,0,0,0
興航,6702,2017/1/26,0,0,0,0,0,0,0
興航,6702,2017/1/27,0,0,0,0,0,0,0
興航,6702,2017/1/28,0,0,0,0,0,0,0
興航,6702,2017/1/29,0,0,0,0,0,0,0
興航,6702,2017/1/30,0,0,0,0,0,0,0
興航,6702,2017/1/31,0,0,0,0,0,0,0
興航,6702,2017/2/1,0,0,0,0,0,0,0
興航,6702,2017/2/2,0,0,0,0,0,0,0
興航,6702,2017/2/3,0,0,0,0,0,0,0
興航,6702,2017/2/4,0,0,0,0,0,0,0
興航,6702,2017/2/5,0,0,0,0,0,0,0
興航,6702,2017/2/6,0,0,0,0,0,0,0
興航,6702,2017/2/7,0,0,0,0,0,0,0
興航,6702,2017/2/8,0,0,0,0,0,0,0
興航,6702,2017/2/9,0,0,0,0,0,0,0
興航,6702,2017/2/10,0,0,0,0,0,0,0
興航,6702,2017/2/11,0,0,0,0,0,0,0
興航,6702,2017/2/12,0,0,0,0,0,0,0
興航,6702,2017/2/13,0,0,0,0,0,0,0
興航,6702,2017/2/14,0,0,0,0,0,0,0
興航,6702,2017/2/15,0,0,0,0,0,0,0
興航,6702,2017/2/16,0,0,0,0,0,0,0
興航,6702,2017/2/17,0,0,0,0,0,0,0
興航,6702,2017/2/18,0,0,0,0,0,0,0
興航,6702,2017/2/19,0,0,0,0,0,0,0
興航,6702,2017/2/20,0,0,0,0,0,0,0
宏達電,2498,2016/10/5,87.5,87.6,86.4,86.4,7186000,0,0
宏達電,2498,2016/10/6,86.5,89.3,86.2,89.1,13948000,0,0
宏達電,2498,2016/10/7,93,93.3,89.7,89.7,25332000,0,0
宏達電,2498,2016/10/8,0,0,0,0,0,0,0
宏達電,2498,2016/10/9,0,0,0,0,0,0,0
宏達電,2498,2016/10/10,0,0,0,0,0,0,0
宏達電,2498,2016/10/11,92.2,94.8,91.3,94.8,31786000,0,0
宏達電,2498,2016/10/12,95.2,96,93.2,93.2,22784000,0,0
宏達電,2498,2016/10/13,93.9,94.4,90.3,90.3,16081000,0,0
宏達電,2498,2016/10/14,90,92.3,89.5,91.2,12441000,0,0
宏達電,2498,2016/10/15,0,0,0,0,0,0,0
宏達電,2498,2016/10/16,0,0,0,0,0,0,0
宏達電,2498,2016/10/17,92,92,89.6,91.2,7430000,0,0
宏達電,2498,2016/10/18,92.3,94.7,91.8,92.2,16926000,0,0
宏達電,2498,2016/10/19,93.3,94.9,92.8,94.7,16977000,0,0
宏達電,2498,2016/10/20,95.6,96.4,93.2,93.6,15493000,0,0
宏達電,2498,2016/10/21,94.3,94.8,93.2,94.7,9715000,0,0
宏達電,2498,2016/10/22,0,0,0,0,0,0,0
宏達電,2498,2016/10/23,0,0,0,0,0,0,0
宏達電,2498,2016/10/24,95.2,95.9,94.1,94.4,6488000,0,0
宏達電,2498,2016/10/25,94.2,94.9,91.5,91.9,11082000,0,0
宏達電,2498,2016/10/26,92.7,94.8,92.6,93.7,14078000,0,0
宏達電,2498,2016/10/27,94.6,94.6,91.8,92.5,10937000,0,0
宏達電,2498,2016/10/28,93.8,93.9,91.6,92.4,8563000,0,0
宏達電,2498,2016/10/29,0,0,0,0,0,0,0
宏達電,2498,2016/10/30,0,0,0,0,0,0,0
宏達電,2498,2016/10/31,93.2,93.7,92.2,92.4,7967000,0,0
宏達電,2498,2016/11/1,92,92.4,90.6,91.8,6484000,0,0
宏達電,2498,2016/11/2,92.1,92.5,91.3,92.4,7358000,0,0
宏達電,2498,2016/11/3,91.3,92.6,86.2,86.2,22241000,0,0
宏達電,2498,2016/11/4,85.5,86,83.4,85.5,14602000,0,0
宏達電,2498,2016/11/5,0,0,0,0,0,0,0
宏達電,2498,2016/11/6,0,0,0,0,0,0,0
宏達電,2498,2016/11/7,84.4,84.9,83.2,84.4,9447000,0,0
宏達電,2498,2016/11/8,85,85.9,84.6,85.7,6455000,0,0
宏達電,2498,2016/11/9,86.5,86.8,80.5,80.6,15354000,0,0
宏達電,2498,2016/11/10,84.2,84.3,82.3,84.3,8803000,0,0
宏達電,2498,2016/11/11,81.2,82.8,79.5,80.4,13346000,0,0
宏達電,2498,2016/11/12,0,0,0,0,0,0,0
宏達電,2498,2016/11/13,0,0,0,0,0,0,0
宏達電,2498,2016/11/14,79,79.4,75.8,76.8,19836000,0,0
宏達電,2498,2016/11/15,76.8,78.8,76.8,78.4,7862000,0,0
宏達電,2498,2016/11/16,78.8,79.9,78.4,79.3,9433000,0,0
宏達電,2498,2016/11/17,79.5,79.8,77.7,79.3,6003000,0,0
宏達電,2498,2016/11/18,79.9,85.2,79.1,84,19441000,0,0
宏達電,2498,2016/11/19,0,0,0,0,0,0,0
宏達電,2498,2016/11/20,0,0,0,0,0,0,0
宏達電,2498,2016/11/21,83,83.5,82.1,82.5,8381000,0,0
宏達電,2498,2016/11/22,82.5,83.9,81.7,81.7,8358000,0,0
宏達電,2498,2016/11/23,83,83.4,82.2,82.7,6120000,0,0
宏達電,2498,2016/11/24,82.8,83.5,81.7,83.5,7808000,0,0
宏達電,2498,2016/11/25,83.8,84.1,82.7,82.7,4789000,0,0
宏達電,2498,2016/11/26,0,0,0,0,0,0,0
宏達電,2498,2016/11/27,0,0,0,0,0,0,0
宏達電,2498,2016/11/28,83.2,84.1,82.8,83.9,5284000,0,0
宏達電,2498,2016/11/29,83.9,85.3,82.9,84.6,7379000,0,0
宏達電,2498,2016/11/30,84.5,85.5,83.5,84.3,10366000,0,0
宏達電,2498,2016/12/1,85,86.4,84.4,84.4,8856000,0,0
宏達電,2498,2016/12/2,83.8,83.9,82,82.4,6394000,0,0
宏達電,2498,2016/12/3,0,0,0,0,0,0,0
宏達電,2498,2016/12/4,0,0,0,0,0,0,0
宏達電,2498,2016/12/5,82.5,83.2,81.4,82.6,4982000,0,0
宏達電,2498,2016/12/6,83.3,83.9,82.7,82.8,4203000,0,0
宏達電,2498,2016/12/7,80.5,81.5,80.1,80.1,13731000,0,0
宏達電,2498,2016/12/8,80.6,81.1,80.1,80.3,6469000,0,0
宏達電,2498,2016/12/9,80.6,82.3,79,81.9,10044000,0,0
宏達電,2498,2016/12/10,0,0,0,0,0,0,0
宏達電,2498,2016/12/11,0,0,0,0,0,0,0
宏達電,2498,2016/12/12,82,82.5,81,81.1,4299000,0,0
宏達電,2498,2016/12/13,80.9,81.5,80.6,80.6,4784000,0,0
宏達電,2498,2016/12/14,80.9,81.5,80,80,5779000,0,0
宏達電,2498,2016/12/15,79.5,80,79.1,79.8,5837000,0,0
宏達電,2498,2016/12/16,80,81,79.5,79.5,5523000,0,0
宏達電,2498,2016/12/17,0,0,0,0,0,0,0
宏達電,2498,2016/12/18,0,0,0,0,0,0,0
宏達電,2498,2016/12/19,79.5,80.4,79,79.1,3892000,0,0
宏達電,2498,2016/12/20,79.9,80.6,79.3,80.5,5268000,0,0
宏達電,2498,2016/12/21,80.5,80.5,79.2,79.9,5281000,0,0
宏達電,2498,2016/12/22,79.3,79.8,77.7,78.1,9395000,0,0
宏達電,2498,2016/12/23,78,78.1,76.8,77.2,6471000,0,0
宏達電,2498,2016/12/24,0,0,0,0,0,0,0
宏達電,2498,2016/12/25,0,0,0,0,0,0,0
宏達電,2498,2016/12/26,77,78.3,77,78,3984000,0,0
宏達電,2498,2016/12/27,78,78.9,77.5,78.1,3509000,0,0
宏達電,2498,2016/12/28,77.7,78.8,77.6,78.3,4363000,0,0
宏達電,2498,2016/12/29,77.8,78.4,77.7,77.8,2615000,0,0
宏達電,2498,2016/12/30,78,79.3,78,79,3896000,0,0
宏達電,2498,2016/12/31,0,0,0,0,0,0,0
宏達電,2498,2017/1/1,0,0,0,0,0,0,0
宏達電,2498,2017/1/2,0,0,0,0,0,0,0
宏達電,2498,2017/1/3,79.2,79.6,78.8,79.2,2978000,0,0
宏達電,2498,2017/1/4,79.7,82.7,79.6,81.8,16714000,0,0
宏達電,2498,2017/1/5,82.5,82.8,81.1,81.3,6352000,0,0
宏達電,2498,2017/1/6,81.8,81.9,81,81.2,3243000,0,0
宏達電,2498,2017/1/7,0,0,0,0,0,0,0
宏達電,2498,2017/1/8,0,0,0,0,0,0,0
宏達電,2498,2017/1/9,80.6,80.6,78.6,79.2,9562000,0,0
宏達電,2498,2017/1/10,78.5,78.8,77.5,78.6,6197000,0,0
宏達電,2498,2017/1/11,78.5,79.7,78,79.4,4577000,0,0
宏達電,2498,2017/1/12,79.5,80.5,79.5,79.5,4698000,0,0
宏達電,2498,2017/1/13,80,80.4,79.1,79.1,3547000,0,0
宏達電,2498,2017/1/14,0,0,0,0,0,0,0
宏達電,2498,2017/1/15,0,0,0,0,0,0,0
宏達電,2498,2017/1/16,78.9,79.1,78.1,78.8,3119000,0,0
宏達電,2498,2017/1/17,79.4,79.9,79.1,79.5,2341000,0,0
宏達電,2498,2017/1/18,79.4,82.3,79.4,82.1,12669000,19,0
宏達電,2498,2017/1/19,82.1,82.4,80.4,80.4,5783000,0,0
宏達電,2498,2017/1/20,81,81.8,79.6,79.6,5814000,0,0
宏達電,2498,2017/1/21,0,0,0,0,0,0,0
宏達電,2498,2017/1/22,0,0,0,0,0,0,0
宏達電,2498,2017/1/23,78.8,79.6,78.5,78.7,8297000,0,0
宏達電,2498,2017/1/24,78.7,79.9,78.7,79.3,4355000,0,0
宏達電,2498,2017/1/25,0,0,0,0,0,0,0
宏達電,2498,2017/1/26,0,0,0,0,0,0,0
宏達電,2498,2017/1/27,0,0,0,0,0,0,0
宏達電,2498,2017/1/28,0,0,0,0,0,0,0
宏達電,2498,2017/1/29,0,0,0,0,0,0,0
宏達電,2498,2017/1/30,0,0,0,0,0,0,0
宏達電,2498,2017/1/31,0,0,0,0,0,0,0
宏達電,2498,2017/2/1,0,0,0,0,0,0,0
宏達電,2498,2017/2/2,80,80,77.6,78.3,7368000,0,0
宏達電,2498,2017/2/3,78.3,78.8,77.3,78.2,5819000,0,0
宏達電,2498,2017/2/4,0,0,0,0,0,0,0
宏達電,2498,2017/2/5,0,0,0,0,0,0,0
宏達電,2498,2017/2/6,77.6,80,77.6,78.6,7071000,0,0
宏達電,2498,2017/2/7,76.1,76.9,75.3,76.9,11941000,0,0
宏達電,2498,2017/2/8,77.1,77.6,76.2,76.8,7022000,0,0
宏達電,2498,2017/2/9,76.8,78.2,76.3,76.8,8482000,0,0
宏達電,2498,2017/2/10,77.4,78.7,77,77,8915000,0,0
宏達電,2498,2017/2/11,0,0,0,0,0,0,0
宏達電,2498,2017/2/12,0,0,0,0,0,0,0
宏達電,2498,2017/2/13,78.2,78.4,77.2,77.2,6392000,0,0
宏達電,2498,2017/2/14,77.3,78.1,76.1,76.2,8288000,0,0
宏達電,2498,2017/2/15,76,83.8,76,78.9,46952000,63,0
宏達電,2498,2017/2/16,80.1,81,78.5,78.5,16112000,0,0
宏達電,2498,2017/2/17,78.8,79,77.2,77.5,9175000,0,-28
宏達電,2498,2017/2/18,0,0,0,0,0,0,0
宏達電,2498,2017/2/19,0,0,0,0,0,0,0
宏達電,2498,2017/2/20,0,0,0,0,0,0,0
臺積電,2330,2016/10/5,186,186,184.5,186,19112000,0,0
臺積電,2330,2016/10/6,185,187.5,185,187.5,15422000,0,0
臺積電,2330,2016/10/7,188,188,186,188,14810000,0,0
臺積電,2330,2016/10/8,0,0,0,0,0,0,0
臺積電,2330,2016/10/9,0,0,0,0,0,0,0
臺積電,2330,2016/10/10,0,0,0,0,0,0,0
臺積電,2330,2016/10/11,191,191,186,187.5,30264000,0,0
臺積電,2330,2016/10/12,186.5,190,186,189.5,22532000,0,0
臺積電,2330,2016/10/13,190.5,191,187,188.5,37252000,0,0
臺積電,2330,2016/10/14,187,189,186.5,188,33200000,0,0
臺積電,2330,2016/10/15,0,0,0,0,0,0,0
臺積電,2330,2016/10/16,0,0,0,0,0,0,0
臺積電,2330,2016/10/17,186.5,187.5,185,186.5,37295000,0,0
臺積電,2330,2016/10/18,186.5,187,185.5,187,37925000,0,0
臺積電,2330,2016/10/19,187.5,189.5,187.5,189.5,33239000,0,0
臺積電,2330,2016/10/20,189.5,190.5,189,190.5,13166000,0,0
臺積電,2330,2016/10/21,191,192,188.5,188.5,21918000,0,0
臺積電,2330,2016/10/22,0,0,0,0,0,0,0
臺積電,2330,2016/10/23,0,0,0,0,0,0,0
臺積電,2330,2016/10/24,191,191,189.5,191,13441000,0,0
臺積電,2330,2016/10/25,192,193,191,193,18809000,0,0
臺積電,2330,2016/10/26,190.5,192.5,190.5,191.5,21013000,0,0
臺積電,2330,2016/10/27,191.5,191.5,188.5,188.5,26159000,0,0
臺積電,2330,2016/10/28,189.5,190,188.5,189.5,24324000,0,0
臺積電,2330,2016/10/29,0,0,0,0,0,0,0
臺積電,2330,2016/10/30,0,0,0,0,0,0,0
臺積電,2330,2016/10/31,189,190.5,186.5,188.5,25294000,0,0
臺積電,2330,2016/11/1,188.5,189.5,187.5,189.5,14245000,0,0
臺積電,2330,2016/11/2,187.5,188,186,186,16383000,0,0
臺積電,2330,2016/11/3,185.5,186.5,184.5,184.5,24984000,0,0
臺積電,2330,2016/11/4,184.5,186,184,184.5,14833000,0,0
臺積電,2330,2016/11/5,0,0,0,0,0,0,0
臺積電,2330,2016/11/6,0,0,0,0,0,0,0
臺積電,2330,2016/11/7,186.5,189,186,189,21295000,0,0
臺積電,2330,2016/11/8,190,190,188,188.5,15416000,0,0
臺積電,2330,2016/11/9,190,190.5,182,182,55444000,0,0
臺積電,2330,2016/11/10,187,188,185.5,185.5,38223000,0,0
臺積電,2330,2016/11/11,181.5,183,181,181.5,67570000,0,0
臺積電,2330,2016/11/12,0,0,0,0,0,0,0
臺積電,2330,2016/11/13,0,0,0,0,0,0,0
臺積電,2330,2016/11/14,181,182,180,180.5,47989000,0,0
臺積電,2330,2016/11/15,179.5,182,179,180,33490000,0,0
臺積電,2330,2016/11/16,180.5,183,180,180,34821000,0,0
臺積電,2330,2016/11/17,182,182.5,180.5,181.5,22411000,0,0
臺積電,2330,2016/11/18,181.5,181.5,180,181,22473000,0,0
臺積電,2330,2016/11/19,0,0,0,0,0,0,0
臺積電,2330,2016/11/20,0,0,0,0,0,0,0
臺積電,2330,2016/11/21,180.5,181.5,180,181,15585000,0,0
臺積電,2330,2016/11/22,182,185,181.5,184,27583000,0,0
臺積電,2330,2016/11/23,184.5,186.5,184,185.5,22107000,0,0
臺積電,2330,2016/11/24,184,185,183,183,14974000,0,0
臺積電,2330,2016/11/25,182.5,183.5,182,182,10107000,0,0
臺積電,2330,2016/11/26,0,0,0,0,0,0,0
臺積電,2330,2016/11/27,0,0,0,0,0,0,0
臺積電,2330,2016/11/28,181.5,184,181.5,184,19096000,0,0
臺積電,2330,2016/11/29,183.5,185,182,182,24392000,0,0
臺積電,2330,2016/11/30,181.5,183,181.5,183,39656000,0,0
臺積電,2330,2016/12/1,182,183,181.5,183,13893000,0,0
臺積電,2330,2016/12/2,179,179.5,178,178,53824000,0,0
臺積電,2330,2016/12/3,0,0,0,0,0,0,0
臺積電,2330,2016/12/4,0,0,0,0,0,0,0
臺積電,2330,2016/12/5,178,180,178,179,29191000,0,0
臺積電,2330,2016/12/6,181,183,180.5,182,27292000,0,0
臺積電,2330,2016/12/7,183,183.5,181.5,181.5,14071000,0,0
臺積電,2330,2016/12/8,184,185.5,183,185.5,27248000,0,0
臺積電,2330,2016/12/9,186,186,184.5,186,24790000,0,0
臺積電,2330,2016/12/10,0,0,0,0,0,0,0
臺積電,2330,2016/12/11,0,0,0,0,0,0,0
臺積電,2330,2016/12/12,186,187,184,185,18782000,0,0
臺積電,2330,2016/12/13,186.5,186.5,184.5,186,23588000,0,0
臺積電,2330,2016/12/14,186.5,187.5,185.5,187.5,16558000,0,0
臺積電,2330,2016/12/15,185,187.5,184.5,187,22796000,0,0
臺積電,2330,2016/12/16,185.5,187,185,185,35969000,0,0
臺積電,2330,2016/12/17,0,0,0,0,0,0,0
臺積電,2330,2016/12/18,0,0,0,0,0,0,0
臺積電,2330,2016/12/19,184,184.5,182.5,182.5,20410000,0,0
臺積電,2330,2016/12/20,181,182.5,180,182.5,24122000,0,0
臺積電,2330,2016/12/21,181,182,180,180,29655000,0,0
臺積電,2330,2016/12/22,180,180.5,179,179,26264000,0,0
臺積電,2330,2016/12/23,179,180,178.5,178.5,22945000,0,0
臺積電,2330,2016/12/24,0,0,0,0,0,0,0
臺積電,2330,2016/12/25,0,0,0,0,0,0,0
臺積電,2330,2016/12/26,179,180,179,179.5,5673000,0,0
臺積電,2330,2016/12/27,180,180.5,179.5,180,8222000,0,0
臺積電,2330,2016/12/28,181,182,180.5,182,21213000,0,0
臺積電,2330,2016/12/29,180,181.5,180,180,30197000,0,0
臺積電,2330,2016/12/30,181,182.5,180,181.5,36590000,0,0
臺積電,2330,2016/12/31,0,0,0,0,0,0,0
臺積電,2330,2017/1/1,0,0,0,0,0,0,0
臺積電,2330,2017/1/2,0,0,0,0,0,0,0
臺積電,2330,2017/1/3,181.5,183.5,181,183,22609000,0,0
臺積電,2330,2017/1/4,183,184,181.5,183,24357000,0,0
臺積電,2330,2017/1/5,182,183.5,181.5,183.5,20962000,0,0
臺積電,2330,2017/1/6,184,184.5,183.5,184,22429000,0,0
臺積電,2330,2017/1/7,0,0,0,0,0,0,0
臺積電,2330,2017/1/8,0,0,0,0,0,0,0
臺積電,2330,2017/1/9,184,185,183,184,18555000,0,0
臺積電,2330,2017/1/10,184.5,185.5,183.5,184,20169000,0,0
臺積電,2330,2017/1/11,185,185,181.5,182,29089000,0,0
臺積電,2330,2017/1/12,182.5,185.5,182.5,184.5,41122000,0,0
臺積電,2330,2017/1/13,180.5,182.5,180.5,181.5,52340000,0,0
臺積電,2330,2017/1/14,0,0,0,0,0,0,0
臺積電,2330,2017/1/15,0,0,0,0,0,0,0
臺積電,2330,2017/1/16,180,180.5,179,179.5,30736000,0,0
臺積電,2330,2017/1/17,180.5,181,179.5,181,13148000,0,0
臺積電,2330,2017/1/18,180.5,181,179.5,181,23685000,0,0
臺積電,2330,2017/1/19,179.5,181,179.5,180.5,24595000,0,0
臺積電,2330,2017/1/20,181,181.5,180.5,181,23420000,0,0
臺積電,2330,2017/1/21,0,0,0,0,0,0,0
臺積電,2330,2017/1/22,0,0,0,0,0,0,0
臺積電,2330,2017/1/23,182.5,185,182.5,185,36985000,0,0
臺積電,2330,2017/1/24,185,186.5,184.5,185.5,55004000,0,0
臺積電,2330,2017/1/25,0,0,0,0,0,16,0
臺積電,2330,2017/1/26,0,0,0,0,0,0,0
臺積電,2330,2017/1/27,0,0,0,0,0,0,0
臺積電,2330,2017/1/28,0,0,0,0,0,0,0
臺積電,2330,2017/1/29,0,0,0,0,0,0,0
臺積電,2330,2017/1/30,0,0,0,0,0,0,0
臺積電,2330,2017/1/31,0,0,0,0,0,0,0
臺積電,2330,2017/2/1,0,0,0,0,0,0,0
臺積電,2330,2017/2/2,188,188.5,184,184.5,94068000,0,0
臺積電,2330,2017/2/3,186,186,183.5,184.5,29508000,0,0
臺積電,2330,2017/2/4,0,0,0,0,0,0,0
臺積電,2330,2017/2/5,0,0,0,0,0,0,0
臺積電,2330,2017/2/6,184.5,185.5,184,184.5,24767000,0,0
臺積電,2330,2017/2/7,183.5,185,183,184.5,23614000,0,0
臺積電,2330,2017/2/8,183.5,184.5,183,183.5,29144000,0,0
臺積電,2330,2017/2/9,184,185.5,183.5,184,18966000,0,0
臺積電,2330,2017/2/10,184.5,185.5,184,185.5,34694000,0,0
臺積電,2330,2017/2/11,0,0,0,0,0,0,0
臺積電,2330,2017/2/12,0,0,0,0,0,0,0
臺積電,2330,2017/2/13,186.5,188,186.5,187.5,25078000,0,0
臺積電,2330,2017/2/14,189,190,187.5,187.5,45690000,0,0
臺積電,2330,2017/2/15,187,189.5,186.5,189,39206000,0,0
臺積電,2330,2017/2/16,190,190.5,188,189,26986000,0,0
